dataset;idtweets;date;time;city
madrid_hacer_morf;x1460041311503872002;15/11/2021;0:25:49;Madrid
aires_tener_peri;x1460041324464418826;15/11/2021;0:25:52;Buenos Aires
lima_hacer_peri;x1460041342994812929;15/11/2021;0:25:57;Lima
santiago_hacer_morf;x1460041350921867266;15/11/2021;0:25:58;Santiago
mexico_ser_morf;x1460041352989884429;15/11/2021;0:25:59;México
caracas_ser_morf;x1460041356110401540;15/11/2021;0:26:00;Caracas
santiago_hacer_morf;x1460041368844132352;15/11/2021;0:26:03;Santiago
aires_tener_morf;x1460041400104349697;15/11/2021;0:26:10;Buenos Aires
aires_tener_morf;x1460041400104349697;15/11/2021;0:26:10;Buenos Aires
santiago_ser_peri;x1460041407775789064;15/11/2021;0:26:12;Santiago
caracas_ser_morf;x1460041459395145734;15/11/2021;0:26:24;Caracas
lima_ser_morf;x1460041501652758528;15/11/2021;0:26:34;Lima
aires_ser_peri;x1460041511245074445;15/11/2021;0:26:37;Buenos Aires
aires_hacer_peri;x1460041528940847107;15/11/2021;0:26:41;Buenos Aires
madrid_ir_morf;x1460041530937335810;15/11/2021;0:26:41;Madrid
madrid_ir_peri;x1460041530937335810;15/11/2021;0:26:41;Madrid
caracas_tener_peri;x1460041588999131139;15/11/2021;0:26:55;Caracas
lima_ser_morf;x1460041691147255815;15/11/2021;0:27:20;Lima
lima_ser_morf;x1460041694938902536;15/11/2021;0:27:20;Lima
mexico_ser_morf;x1460041696339632133;15/11/2021;0:27:21;México
mexico_hacer_peri;x1460041708184477697;15/11/2021;0:27:24;México
aires_tener_morf;x1460041760059633665;15/11/2021;0:27:36;Buenos Aires
santiago_ir_morf;x1460041771170377732;15/11/2021;0:27:39;Santiago
santiago_ser_morf;x1460041789247610880;15/11/2021;0:27:43;Santiago
aires_ser_morf;x1460041797766365184;15/11/2021;0:27:45;Buenos Aires
aires_tener_peri;x1460041798823383048;15/11/2021;0:27:45;Buenos Aires
mexico_ser_morf;x1460041813830610946;15/11/2021;0:27:49;México
madrid_tener_morf;x1460041843828211715;15/11/2021;0:27:56;Madrid
aires_ser_peri;x1460041854385377280;15/11/2021;0:27:59;Buenos Aires
aires_tener_peri;x1460041863054999554;15/11/2021;0:28:01;Buenos Aires
caracas_hacer_peri;x1460041885154787329;15/11/2021;0:28:06;Caracas
aires_tener_morf;x1460041898173681664;15/11/2021;0:28:09;Buenos Aires
mexico_ser_morf;x1460041901931958279;15/11/2021;0:28:10;México
caracas_hacer_peri;x1460041905316716548;15/11/2021;0:28:11;Caracas
mexico_ir_morf;x1460041916314095616;15/11/2021;0:28:13;México
santiago_ser_morf;x1460041931644231681;15/11/2021;0:28:17;Santiago
mexico_ser_morf;x1460041943728095235;15/11/2021;0:28:20;México
santiago_hacer_morf;x1460041976649297922;15/11/2021;0:28:28;Santiago
santiago_tener_morf;x1460041988133195783;15/11/2021;0:28:30;Santiago
aires_tener_peri;x1460041990775746560;15/11/2021;0:28:31;Buenos Aires
santiago_tener_morf;x1460042014469148674;15/11/2021;0:28:37;Santiago
santiago_ser_morf;x1460042021368840192;15/11/2021;0:28:38;Santiago
aires_tener_morf;x1460042056617713668;15/11/2021;0:28:47;Buenos Aires
santiago_hacer_morf;x1460042061743153162;15/11/2021;0:28:48;Santiago
madrid_hacer_morf;x1460042064184459265;15/11/2021;0:28:49;Madrid
lima_ser_morf;x1460042087177539595;15/11/2021;0:28:54;Lima
santiago_hacer_morf;x1460042099433246723;15/11/2021;0:28:57;Santiago
santiago_ser_morf;x1460042151899942914;15/11/2021;0:29:09;Santiago
aires_ser_morf;x1460042208686620672;15/11/2021;0:29:23;Buenos Aires
caracas_ser_morf;x1460042209835823107;15/11/2021;0:29:23;Caracas
aires_ser_morf;x1460042215514943488;15/11/2021;0:29:25;Buenos Aires
santiago_ser_morf;x1460042257864835074;15/11/2021;0:29:35;Santiago
santiago_ser_morf;x1460042268174258176;15/11/2021;0:29:37;Santiago
santiago_hacer_morf;x1460042289288409088;15/11/2021;0:29:42;Santiago
aires_tener_morf;x1460042300483149826;15/11/2021;0:29:45;Buenos Aires
aires_hacer_peri;x1460042334968582144;15/11/2021;0:29:53;Buenos Aires
aires_ser_peri;x1460042347849338883;15/11/2021;0:29:56;Buenos Aires
madrid_ser_morf;x1460042355302715392;15/11/2021;0:29:58;Madrid
madrid_tener_morf;x1460042357504626691;15/11/2021;0:29:58;Madrid
santiago_ser_peri;x1460042362676125698;15/11/2021;0:30:00;Santiago
caracas_ir_morf;x1460042363884216325;15/11/2021;0:30:00;Caracas
caracas_tener_morf;x1460042364182048769;15/11/2021;0:30:00;Caracas
aires_tener_peri;x1460042380070035456;15/11/2021;0:30:04;Buenos Aires
mexico_ser_morf;x1460042402115190793;15/11/2021;0:30:09;México
lima_ser_morf;x1460042424353492994;15/11/2021;0:30:14;Lima
lima_tener_morf;x1460042455118667778;15/11/2021;0:30:22;Lima
aires_ser_morf;x1460042500043853824;15/11/2021;0:30:32;Buenos Aires
madrid_ser_morf;x1460042564493524992;15/11/2021;0:30:48;Madrid
caracas_ser_morf;x1460042573549088773;15/11/2021;0:30:50;Caracas
aires_ser_morf;x1460042580989825025;15/11/2021;0:30:52;Buenos Aires
santiago_tener_peri;x1460042586362724352;15/11/2021;0:30:53;Santiago
aires_ser_peri;x1460042592339611648;15/11/2021;0:30:54;Buenos Aires
santiago_hacer_morf;x1460042637356908544;15/11/2021;0:31:05;Santiago
santiago_ser_peri;x1460042668336037892;15/11/2021;0:31:13;Santiago
santiago_tener_morf;x1460042685084016645;15/11/2021;0:31:17;Santiago
santiago_ir_morf;x1460042689357828099;15/11/2021;0:31:18;Santiago
santiago_tener_peri;x1460042693384421378;15/11/2021;0:31:19;Santiago
aires_hacer_peri;x1460042705246072833;15/11/2021;0:31:21;Buenos Aires
aires_tener_peri;x1460042775861288961;15/11/2021;0:31:38;Buenos Aires
madrid_ser_peri;x1460042796950331396;15/11/2021;0:31:43;Madrid
lima_tener_morf;x1460042801362571266;15/11/2021;0:31:44;Lima
mexico_ser_morf;x1460042816256630798;15/11/2021;0:31:48;México
madrid_ser_morf;x1460042857339887624;15/11/2021;0:31:58;Madrid
mexico_ir_peri;x1460042885164847112;15/11/2021;0:32:04;México
caracas_hacer_morf;x1460042911790338058;15/11/2021;0:32:11;Caracas
santiago_ser_morf;x1460042913560236032;15/11/2021;0:32:11;Santiago
aires_ser_morf;x1460042956635729924;15/11/2021;0:32:21;Buenos Aires
aires_ser_morf;x1460042993923198978;15/11/2021;0:32:30;Buenos Aires
santiago_tener_peri;x1460043010679484431;15/11/2021;0:32:34;Santiago
aires_ser_peri;x1460043043034173440;15/11/2021;0:32:42;Buenos Aires
aires_ser_peri;x1460043111682482184;15/11/2021;0:32:58;Buenos Aires
santiago_ser_morf;x1460043117227302913;15/11/2021;0:33:00;Santiago
caracas_hacer_peri;x1460043130263293953;15/11/2021;0:33:03;Caracas
lima_ir_morf;x1460043160072212480;15/11/2021;0:33:10;Lima
mexico_ir_peri;x1460043161603121152;15/11/2021;0:33:10;México
caracas_ser_peri;x1460043168515305473;15/11/2021;0:33:12;Caracas
aires_ser_morf;x1460043191378485256;15/11/2021;0:33:17;Buenos Aires
santiago_ser_morf;x1460043212081582082;15/11/2021;0:33:22;Santiago
santiago_hacer_morf;x1460043212081582082;15/11/2021;0:33:22;Santiago
santiago_ser_morf;x1460043233430585348;15/11/2021;0:33:27;Santiago
aires_ir_morf;x1460043241743650825;15/11/2021;0:33:29;Buenos Aires
aires_hacer_peri;x1460043241924042759;15/11/2021;0:33:29;Buenos Aires
aires_ser_peri;x1460043250056708103;15/11/2021;0:33:31;Buenos Aires
santiago_ir_peri;x1460043268624842754;15/11/2021;0:33:36;Santiago
aires_ser_peri;x1460043287105003521;15/11/2021;0:33:40;Buenos Aires
caracas_ser_morf;x1460043300359004168;15/11/2021;0:33:43;Caracas
caracas_ser_morf;x1460043316515454980;15/11/2021;0:33:47;Caracas
mexico_ser_morf;x1460043325457711108;15/11/2021;0:33:49;México
caracas_ser_morf;x1460043347792474122;15/11/2021;0:33:55;Caracas
aires_tener_peri;x1460043363986677760;15/11/2021;0:33:58;Buenos Aires
aires_tener_peri;x1460043373839106049;15/11/2021;0:34:01;Buenos Aires
lima_hacer_morf;x1460043415723327488;15/11/2021;0:34:11;Lima
caracas_hacer_morf;x1460043439274446850;15/11/2021;0:34:16;Caracas
aires_tener_peri;x1460043467195883520;15/11/2021;0:34:23;Buenos Aires
caracas_ser_morf;x1460043487093612545;15/11/2021;0:34:28;Caracas
aires_hacer_peri;x1460043489132044292;15/11/2021;0:34:28;Buenos Aires
aires_ser_peri;x1460043506223828995;15/11/2021;0:34:32;Buenos Aires
aires_ir_peri;x1460043598972403716;15/11/2021;0:34:54;Buenos Aires
aires_hacer_peri;x1460043650306658313;15/11/2021;0:35:07;Buenos Aires
mexico_ir_morf;x1460043652323938308;15/11/2021;0:35:07;México
caracas_ser_morf;x1460043677766754305;15/11/2021;0:35:13;Caracas
aires_tener_morf;x1460043685496766466;15/11/2021;0:35:15;Buenos Aires
aires_hacer_peri;x1460043735065108485;15/11/2021;0:35:27;Buenos Aires
lima_tener_morf;x1460043791495307265;15/11/2021;0:35:40;Lima
aires_ser_morf;x1460043812299067393;15/11/2021;0:35:45;Buenos Aires
madrid_ser_morf;x1460043817781010438;15/11/2021;0:35:47;Madrid
aires_ser_morf;x1460043840438640645;15/11/2021;0:35:52;Buenos Aires
aires_hacer_peri;x1460043840438640645;15/11/2021;0:35:52;Buenos Aires
aires_ser_morf;x1460043844360224777;15/11/2021;0:35:53;Buenos Aires
caracas_hacer_peri;x1460043857966649347;15/11/2021;0:35:56;Caracas
caracas_ser_morf;x1460043900748537865;15/11/2021;0:36:06;Caracas
santiago_ser_morf;x1460043903818780672;15/11/2021;0:36:07;Santiago
caracas_hacer_morf;x1460043936790155266;15/11/2021;0:36:15;Caracas
mexico_ser_morf;x1460043940464406531;15/11/2021;0:36:16;México
aires_hacer_peri;x1460043940577656843;15/11/2021;0:36:16;Buenos Aires
aires_ser_morf;x1460043953718407169;15/11/2021;0:36:19;Buenos Aires
lima_ir_morf;x1460043975860133892;15/11/2021;0:36:24;Lima
lima_ser_morf;x1460043998156967951;15/11/2021;0:36:30;Lima
mexico_ser_morf;x1460044031082188804;15/11/2021;0:36:37;México
lima_tener_morf;x1460044113940779015;15/11/2021;0:36:57;Lima
aires_tener_peri;x1460044125605183492;15/11/2021;0:37:00;Buenos Aires
mexico_ir_peri;x1460044128054652933;15/11/2021;0:37:01;México
caracas_ser_morf;x1460044134547394563;15/11/2021;0:37:02;Caracas
caracas_ser_morf;x1460044136615231489;15/11/2021;0:37:03;Caracas
aires_ser_morf;x1460044154671714305;15/11/2021;0:37:07;Buenos Aires
aires_ser_morf;x1460044159746600962;15/11/2021;0:37:08;Buenos Aires
aires_ir_morf;x1460044175878111232;15/11/2021;0:37:12;Buenos Aires
santiago_ser_peri;x1460044188209328131;15/11/2021;0:37:15;Santiago
caracas_tener_morf;x1460044225664503812;15/11/2021;0:37:24;Caracas
santiago_tener_morf;x1460044231733510144;15/11/2021;0:37:25;Santiago
aires_ser_peri;x1460044232392118278;15/11/2021;0:37:25;Buenos Aires
aires_ser_morf;x1460044255385296898;15/11/2021;0:37:31;Buenos Aires
aires_ir_morf;x1460044336758931456;15/11/2021;0:37:50;Buenos Aires
santiago_hacer_morf;x1460044387111649290;15/11/2021;0:38:02;Santiago
lima_ser_morf;x1460044392509620226;15/11/2021;0:38:04;Lima
aires_hacer_peri;x1460044394472554514;15/11/2021;0:38:04;Buenos Aires
aires_hacer_peri;x1460044394472554514;15/11/2021;0:38:04;Buenos Aires
santiago_ser_morf;x1460044400042467329;15/11/2021;0:38:05;Santiago
aires_hacer_peri;x1460044479356887040;15/11/2021;0:38:24;Buenos Aires
lima_tener_morf;x1460044500722753540;15/11/2021;0:38:29;Lima
mexico_tener_morf;x1460044520595374086;15/11/2021;0:38:34;México
aires_hacer_morf;x1460044541218770950;15/11/2021;0:38:39;Buenos Aires
madrid_ser_morf;x1460044597275545607;15/11/2021;0:38:52;Madrid
santiago_ir_peri;x1460044608704892928;15/11/2021;0:38:55;Santiago
mexico_hacer_morf;x1460044627382255617;15/11/2021;0:39:00;México
santiago_ser_morf;x1460044645560291329;15/11/2021;0:39:04;Santiago
lima_hacer_peri;x1460044719652851712;15/11/2021;0:39:22;Lima
caracas_ser_morf;x1460044735016546306;15/11/2021;0:39:25;Caracas
mexico_tener_morf;x1460044735704408069;15/11/2021;0:39:25;México
santiago_ser_morf;x1460044738090786817;15/11/2021;0:39:26;Santiago
caracas_ser_morf;x1460044750317400067;15/11/2021;0:39:29;Caracas
lima_ser_peri;x1460044790779813890;15/11/2021;0:39:39;Lima
santiago_ser_morf;x1460044803358576643;15/11/2021;0:39:42;Santiago
madrid_hacer_peri;x1460044832458649610;15/11/2021;0:39:49;Madrid
aires_ser_morf;x1460044850863165441;15/11/2021;0:39:53;Buenos Aires
aires_ser_morf;x1460044850863165441;15/11/2021;0:39:53;Buenos Aires
aires_tener_morf;x1460044875873898497;15/11/2021;0:39:59;Buenos Aires
aires_ser_morf;x1460044875873898497;15/11/2021;0:39:59;Buenos Aires
mexico_tener_morf;x1460044879300476930;15/11/2021;0:40:00;México
aires_ser_morf;x1460044882270117891;15/11/2021;0:40:00;Buenos Aires
aires_ser_peri;x1460044923168649216;15/11/2021;0:40:10;Buenos Aires
caracas_ser_morf;x1460044933738418178;15/11/2021;0:40:13;Caracas
madrid_ser_morf;x1460044947160277000;15/11/2021;0:40:16;Madrid
santiago_ser_morf;x1460044996636069888;15/11/2021;0:40:28;Santiago
santiago_ser_morf;x1460045008942383110;15/11/2021;0:40:31;Santiago
madrid_hacer_morf;x1460045013904236545;15/11/2021;0:40:32;Madrid
santiago_ir_morf;x1460045041368551425;15/11/2021;0:40:38;Santiago
aires_hacer_morf;x1460045053863333888;15/11/2021;0:40:41;Buenos Aires
santiago_ser_morf;x1460045078060277760;15/11/2021;0:40:47;Santiago
mexico_ser_morf;x1460045080513941508;15/11/2021;0:40:48;México
mexico_ser_morf;x1460045080513941508;15/11/2021;0:40:48;México
lima_ser_morf;x1460045089338802190;15/11/2021;0:40:50;Lima
aires_tener_morf;x1460045126244446208;15/11/2021;0:40:59;Buenos Aires
lima_ser_morf;x1460045133982875648;15/11/2021;0:41:00;Lima
aires_hacer_peri;x1460045140408610816;15/11/2021;0:41:02;Buenos Aires
aires_ser_morf;x1460045164777512960;15/11/2021;0:41:08;Buenos Aires
lima_ir_morf;x1460045179998531584;15/11/2021;0:41:11;Lima
aires_tener_morf;x1460045180292190210;15/11/2021;0:41:11;Buenos Aires
aires_ir_peri;x1460045193885933568;15/11/2021;0:41:15;Buenos Aires
santiago_ser_morf;x1460045212013654016;15/11/2021;0:41:19;Santiago
lima_ser_peri;x1460045248646852612;15/11/2021;0:41:28;Lima
aires_hacer_peri;x1460045276069216267;15/11/2021;0:41:34;Buenos Aires
aires_hacer_peri;x1460045276069216267;15/11/2021;0:41:34;Buenos Aires
aires_ser_peri;x1460045279688806405;15/11/2021;0:41:35;Buenos Aires
caracas_tener_morf;x1460045297355313165;15/11/2021;0:41:39;Caracas
aires_ir_peri;x1460045337410904065;15/11/2021;0:41:49;Buenos Aires
madrid_hacer_morf;x1460045340023926787;15/11/2021;0:41:50;Madrid
mexico_ser_morf;x1460045343186292739;15/11/2021;0:41:50;México
aires_ir_peri;x1460045360177590278;15/11/2021;0:41:54;Buenos Aires
aires_ser_morf;x1460045385272070155;15/11/2021;0:42:00;Buenos Aires
aires_hacer_peri;x1460045427785543682;15/11/2021;0:42:10;Buenos Aires
aires_hacer_peri;x1460045448614400005;15/11/2021;0:42:15;Buenos Aires
santiago_ir_morf;x1460045471934820355;15/11/2021;0:42:21;Santiago
santiago_hacer_morf;x1460045490129678337;15/11/2021;0:42:25;Santiago
aires_tener_peri;x1460045493443117061;15/11/2021;0:42:26;Buenos Aires
mexico_ser_morf;x1460045502527987717;15/11/2021;0:42:28;México
lima_ser_morf;x1460045504201568260;15/11/2021;0:42:29;Lima
santiago_ser_morf;x1460045537311264770;15/11/2021;0:42:37;Santiago
aires_ser_morf;x1460045537508478977;15/11/2021;0:42:37;Buenos Aires
caracas_ser_morf;x1460045539731558400;15/11/2021;0:42:37;Caracas
santiago_ser_morf;x1460045561776656388;15/11/2021;0:42:42;Santiago
santiago_ser_morf;x1460045566449053697;15/11/2021;0:42:44;Santiago
aires_ser_morf;x1460045594878226433;15/11/2021;0:42:50;Buenos Aires
aires_ir_morf;x1460045606706196481;15/11/2021;0:42:53;Buenos Aires
santiago_tener_morf;x1460045649408237568;15/11/2021;0:43:03;Santiago
aires_tener_morf;x1460045704865452037;15/11/2021;0:43:17;Buenos Aires
lima_ser_morf;x1460045722951290880;15/11/2021;0:43:21;Lima
aires_tener_morf;x1460045740265418754;15/11/2021;0:43:25;Buenos Aires
lima_ser_morf;x1460045749912313860;15/11/2021;0:43:27;Lima
madrid_ser_peri;x1460045771093463045;15/11/2021;0:43:32;Madrid
aires_tener_morf;x1460045789594542082;15/11/2021;0:43:37;Buenos Aires
aires_tener_morf;x1460045790374547458;15/11/2021;0:43:37;Buenos Aires
madrid_ser_morf;x1460045800915062784;15/11/2021;0:43:39;Madrid
aires_tener_peri;x1460045801032273921;15/11/2021;0:43:39;Buenos Aires
lima_ser_morf;x1460045816652046336;15/11/2021;0:43:43;Lima
caracas_ser_morf;x1460045870750175237;15/11/2021;0:43:56;Caracas
aires_ir_morf;x1460045891642044420;15/11/2021;0:44:01;Buenos Aires
mexico_hacer_peri;x1460045916325429248;15/11/2021;0:44:07;México
santiago_ser_morf;x1460045927784144899;15/11/2021;0:44:10;Santiago
aires_ser_peri;x1460045966632005636;15/11/2021;0:44:19;Buenos Aires
santiago_hacer_morf;x1460045976928862211;15/11/2021;0:44:21;Santiago
lima_tener_morf;x1460046020365238272;15/11/2021;0:44:32;Lima
aires_ir_peri;x1460046028955082752;15/11/2021;0:44:34;Buenos Aires
madrid_ir_peri;x1460046033174548480;15/11/2021;0:44:35;Madrid
aires_ser_peri;x1460046035598946311;15/11/2021;0:44:35;Buenos Aires
madrid_tener_morf;x1460046042880221184;15/11/2021;0:44:37;Madrid
aires_tener_peri;x1460046050727706629;15/11/2021;0:44:39;Buenos Aires
aires_ser_peri;x1460046070394888192;15/11/2021;0:44:44;Buenos Aires
santiago_ser_peri;x1460046107128516609;15/11/2021;0:44:52;Santiago
lima_tener_morf;x1460046137742692353;15/11/2021;0:45:00;Lima
caracas_ser_peri;x1460046162975760387;15/11/2021;0:45:06;Caracas
santiago_ser_morf;x1460046164129165319;15/11/2021;0:45:06;Santiago
aires_tener_morf;x1460046202943139840;15/11/2021;0:45:15;Buenos Aires
aires_ser_peri;x1460046246740213760;15/11/2021;0:45:26;Buenos Aires
aires_hacer_morf;x1460046247109214214;15/11/2021;0:45:26;Buenos Aires
santiago_ser_morf;x1460046250347089933;15/11/2021;0:45:27;Santiago
aires_hacer_peri;x1460046255384526852;15/11/2021;0:45:28;Buenos Aires
aires_ser_morf;x1460046268412174336;15/11/2021;0:45:31;Buenos Aires
aires_tener_peri;x1460046269540356099;15/11/2021;0:45:31;Buenos Aires
aires_tener_morf;x1460046269540356099;15/11/2021;0:45:31;Buenos Aires
aires_hacer_morf;x1460046282161106949;15/11/2021;0:45:34;Buenos Aires
caracas_hacer_morf;x1460046287101911042;15/11/2021;0:45:35;Caracas
aires_hacer_morf;x1460046351530668035;15/11/2021;0:45:51;Buenos Aires
santiago_tener_peri;x1460046352558264322;15/11/2021;0:45:51;Santiago
madrid_ser_morf;x1460046367569678343;15/11/2021;0:45:55;Madrid
caracas_ser_morf;x1460046387404550145;15/11/2021;0:45:59;Caracas
santiago_ir_peri;x1460046398473314314;15/11/2021;0:46:02;Santiago
aires_ser_morf;x1460046399790321666;15/11/2021;0:46:02;Buenos Aires
aires_tener_morf;x1460046399790321666;15/11/2021;0:46:02;Buenos Aires
aires_ser_peri;x1460046402239750145;15/11/2021;0:46:03;Buenos Aires
madrid_ser_peri;x1460046402852110341;15/11/2021;0:46:03;Madrid
madrid_ser_peri;x1460046440118603780;15/11/2021;0:46:12;Madrid
santiago_tener_peri;x1460046495197982722;15/11/2021;0:46:25;Santiago
santiago_ser_morf;x1460046502085148674;15/11/2021;0:46:27;Santiago
mexico_hacer_morf;x1460046522423267330;15/11/2021;0:46:31;México
aires_ser_morf;x1460046523543298057;15/11/2021;0:46:32;Buenos Aires
aires_ser_morf;x1460046531176943622;15/11/2021;0:46:34;Buenos Aires
caracas_ir_morf;x1460046640505630721;15/11/2021;0:47:00;Caracas
mexico_ir_morf;x1460046644863401986;15/11/2021;0:47:01;México
lima_ser_morf;x1460046671405101059;15/11/2021;0:47:07;Lima
santiago_ser_morf;x1460046718704054279;15/11/2021;0:47:18;Santiago
santiago_ser_morf;x1460046726526607360;15/11/2021;0:47:20;Santiago
lima_tener_morf;x1460046736936869888;15/11/2021;0:47:23;Lima
mexico_tener_morf;x1460046786735878146;15/11/2021;0:47:34;México
caracas_ser_morf;x1460046790879764481;15/11/2021;0:47:35;Caracas
santiago_ser_morf;x1460046805656244226;15/11/2021;0:47:39;Santiago
aires_tener_morf;x1460046834018226179;15/11/2021;0:47:46;Buenos Aires
aires_ser_morf;x1460046864234033155;15/11/2021;0:47:53;Buenos Aires
madrid_tener_peri;x1460046903253606401;15/11/2021;0:48:02;Madrid
santiago_ir_peri;x1460046919829446662;15/11/2021;0:48:06;Santiago
santiago_tener_peri;x1460046930608721923;15/11/2021;0:48:09;Santiago
mexico_ser_morf;x1460046950561157121;15/11/2021;0:48:14;México
mexico_ser_morf;x1460046950561157121;15/11/2021;0:48:14;México
santiago_ser_peri;x1460046955204071424;15/11/2021;0:48:15;Santiago
aires_ser_morf;x1460046960883347459;15/11/2021;0:48:16;Buenos Aires
lima_ser_morf;x1460046961986490375;15/11/2021;0:48:16;Lima
